,artist_id,name,genres,popularity,followers,track_id,track_name,release_date,release_date_precision,album_len,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Genre,Map
2115,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago rap,hip hop,rap",88.0,21866547.0,2nBI3iWLhupR7LyAJ5GGkE,Champions,2016-06-10,day,1.0,334253.0,True,66.0,0.692,0.774,6.0,-2.48,0.0,0.0876,0.0623,0.0,0.873,0.349,134.952,4.0,"['Rap', 'Hip Hop']",True
2116,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago rap,hip hop,rap",88.0,21866547.0,2nBI3iWLhupR7LyAJ5GGkE,Champions,2016-06-10,day,1.0,334253.0,True,66.0,0.692,0.774,6.0,-2.48,0.0,0.0876,0.0623,0.0,0.873,0.349,134.952,4.0,"['Rap', 'Hip Hop']",True
2117,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago rap,hip hop,rap",88.0,21866547.0,2nBI3iWLhupR7LyAJ5GGkE,Champions,2016-06-10,day,1.0,334253.0,True,66.0,0.692,0.774,6.0,-2.48,0.0,0.0876,0.0623,0.0,0.873,0.349,134.952,4.0,"['Rap', 'Hip Hop']",True
2118,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,3U5JVgI2x4rDyHGObzJfNf,Unwritten,2004-08-30,day,14.0,259333.0,False,80.0,0.706,0.8,5.0,-6.333,1.0,0.0399,0.00584,0.0,0.0822,0.629,100.011,4.0,['Pop'],True
2119,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,2007-04-27,day,13.0,202906.0,False,73.0,0.721,0.88,9.0,-3.896,0.0,0.0454,0.191,0.0,0.0769,0.655,110.021,4.0,['Pop'],True
2120,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,6MFQeWtk7kxWGydnJB2y36,These Words,2004-08-30,day,14.0,216360.0,False,70.0,0.734,0.636,5.0,-7.03,1.0,0.0815,0.0322,0.0,0.0808,0.931,96.987,4.0,['Pop'],True
2121,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,49ppqF73rOz5Nyt1paRxIF,Love Like This (feat. Sean Kingston),2007-04-27,day,13.0,222293.0,False,62.0,0.781,0.791,7.0,-3.903,0.0,0.0468,0.145,0.0,0.127,0.902,76.998,4.0,['Pop'],True
2122,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,7zAiHY1YvdzGmvSXaLyBy4,Soulmate,2007-04-27,day,14.0,212000.0,False,49.0,0.486,0.589,3.0,-5.805,0.0,0.0385,0.462,0.0,0.109,0.331,170.049,4.0,['Pop'],True
2123,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,57fDcLa203GnDF9OYJd6mV,Shake up Christmas 2011 (Official Coca-Cola Christmas Song),2011-11-08,day,1.0,226586.0,False,49.0,0.614,0.754,0.0,-6.83,1.0,0.0966,0.00176,0.00625,0.453,0.685,82.009,4.0,['Pop'],True
2124,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,6O6XoC9c65AKdFifSMOnsl,Who I Am - (From “The Pirate Fairy”),2014-01-01,day,10.0,166440.0,False,47.0,0.626,0.658,4.0,-7.062,1.0,0.0315,0.122,0.0,0.107,0.53,143.939,4.0,['Pop'],True
2125,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance pop,pop,post-teen pop",63.0,1656254.0,46S6HjiiqyMNwE3xXv1nPH,Wild Horses,2004-08-30,day,14.0,241200.0,False,46.0,0.407,0.229,9.0,-9.801,0.0,0.0326,0.867,0.0,0.0797,0.308,133.891,4.0,['Pop'],True
2126,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),2012-09-18,day,17.0,242733.0,False,84.0,0.778,0.547,2.0,-7.273,1.0,0.0489,0.346,0.000302,0.132,0.441,95.002,4.0,['Pop'],True
2127,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,2023-02-17,day,13.0,237200.0,False,75.0,0.636,0.888,8.0,-3.889,1.0,0.0945,0.00162,0.000216,0.147,0.25,122.032,4.0,['Pop'],True
2128,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,1jF7IL57ayN4Ity3jQqGu0,Try,2012-09-18,day,17.0,247906.0,False,81.0,0.674,0.628,2.0,-7.079,1.0,0.03,0.00144,0.0,0.0944,0.552,103.998,4.0,['Pop'],True
2129,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,2010-10-05,day,2.0,202960.0,True,81.0,0.7,0.709,7.0,-5.006,1.0,0.0838,0.0048,0.0,0.029,0.624,122.019,4.0,['Pop'],True
2130,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,0JiY190vktuhSGN6aqJdrt,So What,2008-10-24,day,14.0,215160.0,True,79.0,0.534,0.87,11.0,-3.078,0.0,0.0425,0.000334,0.0,0.241,0.462,126.019,4.0,['Pop'],True
2131,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,0Qh38w01QRXK6KHIv0e3hb,What About Us,2017-10-13,day,13.0,269600.0,False,78.0,0.491,0.588,1.0,-6.177,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,4.0,['Pop'],True
2132,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,5E6bTiJ2rB18M1DNqkm1V4,Never Gonna Not Dance Again,2023-02-17,day,13.0,225789.0,True,71.0,0.668,0.802,5.0,-4.005,0.0,0.0917,0.0273,0.0,0.163,0.769,113.796,4.0,['Pop'],True
2133,1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop,pop",78.0,16032064.0,2hns6Dv29Yrg68AVTJiAyA,Who Knew,2006-04-04,day,16.0,208493.0,False,77.0,0.688,0.734,9.0,-4.569,1.0,0.0274,0.00462,0.0,0.0756,0.46,140.004,4.0,['Pop'],True
2134,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,2008-05-01,day,26.0,242946.0,False,79.0,0.703,0.444,11.0,-9.331,1.0,0.0417,0.559,0.0,0.0973,0.712,150.96,4.0,['Pop'],True
2135,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,2qLMf6TuEC3ruGJg4SMMN6,Lucky,2008-05-01,day,26.0,189613.0,False,74.0,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,4.0,['Pop'],True
2136,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,2qLMf6TuEC3ruGJg4SMMN6,Lucky,2008-05-01,day,26.0,189613.0,False,74.0,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,4.0,['Pop'],True
2137,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,2012-04-13,day,18.0,240165.0,False,72.0,0.483,0.303,4.0,-10.058,1.0,0.0429,0.694,0.0,0.115,0.139,133.406,3.0,['Pop'],True
2138,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,1s8tP3jP4GZcyHDsjvw218,93 Million Miles,2012-04-13,day,18.0,216386.0,False,53.0,0.572,0.454,3.0,-10.286,1.0,0.0258,0.477,1.37e-05,0.0974,0.515,140.182,4.0,['Pop'],True
2139,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,7BXW1QCg56yzEBV8pW8pah,Have It All,2018-08-10,day,10.0,226106.0,False,68.0,0.643,0.638,1.0,-4.947,0.0,0.0407,0.204,0.0,0.0707,0.6,82.001,4.0,['Pop'],True
2140,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,3d2J1W0Msqt6z0TkF0ywLk,I Feel Like Dancing,2023-06-23,day,10.0,218701.0,False,53.0,0.811,0.706,4.0,-6.06,0.0,0.0702,0.0418,0.0,0.107,0.621,112.012,4.0,['Pop'],True
2141,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,4tK4ARuilOrBzwVQK73E0Y,The Remedy (I Won't Worry),2002-10-15,day,12.0,256440.0,False,62.0,0.589,0.867,10.0,-4.523,1.0,0.0385,0.041,0.0,0.306,0.795,94.52,4.0,['Pop'],True
2142,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,1qvToOLpOdxoxmEyebs0Wi,Love Someone,2014-07-13,day,28.0,257173.0,False,45.0,0.582,0.347,7.0,-14.769,1.0,0.0305,0.317,0.00678,0.111,0.0797,97.957,4.0,['Pop'],True
2143,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,3IORLAm07yxo4T7B8cRET3,Look For The Good (Single Version),2020-04-17,day,1.0,239697.0,False,49.0,0.71,0.615,0.0,-8.23,1.0,0.133,0.0384,0.0,0.283,0.746,90.263,4.0,['Pop'],True
2144,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,2mKjs6s0Z1imKKb6gOk628,You and I Both,2002-10-15,day,12.0,218240.0,False,57.0,0.615,0.812,7.0,-6.573,1.0,0.0458,0.184,0.0,0.328,0.74,98.954,4.0,['Pop'],True
2145,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,2qLMf6TuEC3ruGJg4SMMN6,Lucky,2008-05-01,day,26.0,189613.0,False,74.0,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,4.0,['Pop'],True
2146,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,dance pop,neo mellow,pop",69.0,7264272.0,2qLMf6TuEC3ruGJg4SMMN6,Lucky,2008-05-01,day,26.0,189613.0,False,74.0,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,4.0,['Pop'],True
2165,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,6cmm1LMvZdB5zsCwX5BjqE,Down,2009-01-01,day,16.0,212506.0,False,81.0,0.727,0.68,2.0,-4.498,1.0,0.0286,0.0101,0.0,0.0821,0.728,132.012,4.0,"['Rap', 'Pop']",True
2166,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,6A5NlmBCsCGbJ27jHQgKV5,Do You Remember,2009-01-01,day,16.0,210800.0,False,71.0,0.854,0.674,11.0,-4.896,1.0,0.0705,0.0204,0.0,0.101,0.818,125.845,4.0,"['Rap', 'Pop']",True
2167,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,2YSrlOiR9kyiqUURfYwDXI,Ride It,2008,year,14.0,190053.0,False,67.0,0.694,0.651,11.0,-5.645,0.0,0.127,0.257,0.0,0.11,0.704,93.887,4.0,"['Rap', 'Pop']",True
2168,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,1ERCOXHQcoLSTlgmNTlcrR,2012 (It Ain't The End),2010-01-01,day,1.0,222200.0,False,59.0,0.717,0.792,0.0,-2.703,1.0,0.0393,0.199,0.0,0.423,0.513,126.975,4.0,"['Rap', 'Pop']",True
2169,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,70fA3vjK2r6kpHrN6adr9q,Ride It (Kya Yehi Pyaar Hai) - Hindi Version,2008-05-01,day,17.0,193706.0,False,59.0,0.748,0.576,11.0,-7.815,0.0,0.0701,0.369,0.0,0.0966,0.713,93.005,4.0,"['Rap', 'Pop']",True
2170,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,1DNjOakxGO3EJBuIHRr5WH,Ride It - Sped Up Version,2022-12-16,day,1.0,156691.0,False,55.0,0.568,0.721,2.0,-5.267,0.0,0.253,0.488,0.0,0.19,0.698,57.853,4.0,"['Rap', 'Pop']",True
2171,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,1lnPygfVghWoKJAxaStV98,With You,2019-03-08,day,1.0,194053.0,True,54.0,0.786,0.567,10.0,-6.52,0.0,0.0406,0.381,0.0,0.0565,0.734,130.003,4.0,"['Rap', 'Pop']",True
2172,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"dance pop,pop,pop rap,post-teen pop",62.0,1757224.0,2di4loru09xsyMBDG9ainC,Make My Love Go (feat. Sean Paul),2016-06-03,day,1.0,211780.0,False,36.0,0.822,0.733,2.0,-4.304,0.0,0.0495,0.0434,0.0,0.238,0.595,107.02,4.0,"['Rap', 'Pop']",True
2178,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,2004-01-17,day,12.0,188960.0,False,75.0,0.662,0.741,0.0,-5.406,1.0,0.0334,0.00165,0.0303,0.114,0.404,131.0,4.0,['Pop'],True
2179,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),2011-10-24,day,17.0,221946.0,False,69.0,0.562,0.939,0.0,-4.282,1.0,0.0475,0.046,0.0,0.112,0.684,116.044,4.0,['Pop'],True
2180,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,2013-10-29,day,14.0,229640.0,False,72.0,0.509,0.812,8.0,-5.439,1.0,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,4.0,['Pop'],True
2181,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,3f3omU8n47Mqyab5nCaGyT,Because of You,2004-01-17,day,12.0,219493.0,False,71.0,0.583,0.584,5.0,-5.362,0.0,0.0314,0.254,0.0,0.123,0.136,140.039,4.0,['Pop'],True
2182,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,61Qhe2mHSLhUE04QeK4lkD,Breakaway,2004-01-17,day,12.0,237000.0,False,66.0,0.446,0.701,9.0,-4.179,0.0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3.0,['Pop'],True
2183,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,2O3MQ6H3gjrIWDcpeTrikT,"Santa, Can’t You Hear Me",2021-10-15,day,15.0,242644.0,False,70.0,0.495,0.896,11.0,-2.381,1.0,0.0331,0.005,0.0,0.353,0.462,146.04,4.0,['Pop'],True
2184,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,2009-03-06,day,16.0,211493.0,False,70.0,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.0,0.144,0.424,144.982,4.0,['Pop'],True
2185,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,20XB21FHWhdyWTs5z7p9Vl,mine,2023-06-23,day,14.0,191007.0,False,66.0,0.509,0.451,11.0,-7.202,1.0,0.04,0.016,0.0,0.126,0.116,61.337,3.0,['Pop'],True
2186,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,0AKAxdNkwq9ZxRdW1DN9zW,Behind These Hazel Eyes,2004-01-17,day,12.0,198973.0,False,63.0,0.548,0.889,9.0,-4.682,1.0,0.0382,0.00165,0.00109,0.197,0.425,90.048,4.0,['Pop'],True
2187,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,pop,talent show",72.0,10220751.0,7FC9Lng8iXU081lbigu8m8,Heartbeat Song,2015-02-27,day,16.0,198733.0,False,65.0,0.49,0.798,6.0,-3.66,1.0,0.0489,0.0137,0.0,0.0627,0.479,149.109,4.0,['Pop'],True
2188,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,2RCZuoIEsL8IDtiGmFvUQL,Lucky Unlucky,2022-07-15,day,6.0,120737.0,False,24.0,0.419,0.909,0.0,-8.418,0.0,0.0968,0.568,0.0675,0.12,0.773,170.232,4.0,['Indie'],True
2189,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,12yMbUz1NFkLROnKsIt810,The Invisible Hand,2023-09-27,day,1.0,193988.0,False,24.0,0.62,0.707,10.0,-7.85,0.0,0.0432,0.0215,0.589,0.185,0.813,99.036,4.0,['Indie'],True
2190,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,6vRcHTdqq8IjCpmsGfGGq8,Freaks,2020-06-26,day,10.0,254146.0,False,14.0,0.613,0.616,1.0,-7.143,0.0,0.0268,0.00602,0.0411,0.106,0.553,100.545,4.0,['Indie'],True
2191,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,1IzAYQgfJuBMMFWiXv9s4o,Future Humans,2020-06-26,day,10.0,190573.0,False,3.0,0.596,0.76,5.0,-6.445,0.0,0.048,0.0088,0.00185,0.058,0.894,87.986,4.0,['Indie'],True
2192,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,3pG4hwKNHzzAzbxj6DyfJS,Born at the Right Time,2022-05-13,day,2.0,244955.0,False,1.0,0.593,0.666,4.0,-8.838,1.0,0.0381,0.814,0.69,0.0863,0.552,97.066,3.0,['Indie'],True
2193,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,0KVfK12BrJNyS5VegTcD7H,Procrastinator,2022-04-22,day,1.0,210011.0,False,1.0,0.231,0.705,9.0,-8.923,1.0,0.102,0.673,0.64,0.0873,0.265,187.639,3.0,['Indie'],True
2194,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,7CqjWyK8PkStehaskpGZ7v,Wiser,2012-10-13,day,10.0,193000.0,False,1.0,0.617,0.578,4.0,-7.081,0.0,0.0242,0.38,0.00938,0.286,0.549,100.255,4.0,['Indie'],True
2195,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,2cUxN0YNCVePg0KsIsol03,Snow Day,2022-07-15,day,6.0,150014.0,False,1.0,0.549,0.78,7.0,-8.209,1.0,0.08,0.716,0.879,0.111,0.471,91.902,4.0,['Indie'],True
2196,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,18lrQJ1skZbcYzkRXIgoNJ,My Understanding,2017-09-29,day,8.0,147706.0,False,1.0,0.556,0.393,9.0,-11.91,1.0,0.0346,0.97,0.0543,0.106,0.252,152.76,4.0,['Indie'],True
2197,2ePDWKisYScdi7gDb8WOEO,The North Country,dc indie,8.0,625.0,4rJ8hgDtwfBgldjZTAaj3O,The Cross We Bear,2015-04-20,day,10.0,276213.0,False,1.0,0.42,0.535,2.0,-9.913,1.0,0.0386,0.283,0.0227,0.105,0.345,165.879,4.0,['Indie'],True
2198,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),2017-11-10,day,1.0,187521.0,False,64.0,0.845,0.709,10.0,-4.547,0.0,0.0714,0.0233,0.0,0.094,0.62,98.062,4.0,['Pop'],True
2199,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),2023-10-13,day,1.0,183022.0,False,76.0,0.691,0.639,9.0,-7.321,1.0,0.125,0.0244,0.0,0.102,0.71,141.918,4.0,['Pop'],True
2200,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),2023-10-13,day,1.0,183022.0,False,76.0,0.691,0.639,9.0,-7.321,1.0,0.125,0.0244,0.0,0.102,0.71,141.918,4.0,['Pop'],True
2201,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,67T6l4q3zVjC5nZZPXByU8,Whatcha Say,2010-02-24,day,9.0,221253.0,False,69.0,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,4.0,['Pop'],True
2202,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,6g6A7qNhTfUgOSH7ROOxTD,Talk Dirty (feat. 2 Chainz),2013-09-10,day,11.0,177685.0,True,69.0,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,4.0,['Pop'],True
2203,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,7oGZAicScQt96OAW4AruYy,Want to Want Me,2015-05-29,day,11.0,207719.0,False,79.0,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,4.0,['Pop'],True
2204,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,3eJH2nAjvNXdmPfBkALiPZ,Acapulco,2021-09-03,day,1.0,139672.0,False,78.0,0.774,0.792,10.0,-4.021,1.0,0.0523,0.051,0.0,0.155,0.507,122.062,4.0,['Pop'],True
2205,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,2020-07-22,day,1.0,190306.0,False,77.0,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,4.0,['Pop'],True
2206,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,day,1.0,216408.0,True,76.0,0.696,0.817,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,4.0,['Pop'],True
2207,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),2023-10-13,day,1.0,183022.0,False,76.0,0.691,0.639,9.0,-7.321,1.0,0.125,0.0244,0.0,0.102,0.71,141.918,4.0,['Pop'],True
2208,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),2023-10-13,day,1.0,183022.0,False,76.0,0.691,0.639,9.0,-7.321,1.0,0.125,0.0244,0.0,0.102,0.71,141.918,4.0,['Pop'],True
2209,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,2010-02-24,day,9.0,215746.0,False,66.0,0.442,0.83,9.0,-4.02,1.0,0.146,0.128,0.0,0.129,0.578,89.338,4.0,['Pop'],True
2210,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop",76.0,11940576.0,59vMO9rkUuefwLMKzohNo5,When Love Sucks (feat. Dido),2023-05-18,day,2.0,169645.0,False,73.0,0.493,0.701,8.0,-6.741,0.0,0.116,0.0172,0.0,0.109,0.632,97.786,4.0,['Pop'],True
2211,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"atl hip hop,dance pop,pop rap,rap,southern hip hop",70.0,2114164.0,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),2010-04-27,day,12.0,268320.0,False,79.0,0.688,0.853,10.0,-5.814,1.0,0.0493,0.386,0.0,0.0862,0.743,103.993,4.0,"['Rap', 'Pop', 'Hip Hop']",True
2212,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"atl hip hop,dance pop,pop rap,rap,southern hip hop",70.0,2114164.0,6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),2010-04-27,day,12.0,180480.0,True,78.0,0.66,0.867,6.0,-4.285,0.0,0.116,0.11,0.0,0.0368,0.377,93.033,4.0,"['Rap', 'Pop', 'Hip Hop']",True
2213,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"atl hip hop,dance pop,pop rap,rap,southern hip hop",70.0,2114164.0,2A5YAFeEwGi7KlGMYRf5dX,Nothing on You,2010-02-02,day,16.0,107702.0,True,79.0,0.553,0.798,10.0,-5.992,1.0,0.109,0.578,0.0,0.599,0.378,103.948,4.0,"['Rap', 'Pop', 'Hip Hop']",True
2214,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"atl hip hop,dance pop,pop rap,rap,southern hip hop",70.0,2114164.0,2LvRR121MWFmmEGkuV2vQP,HeadBand (feat. 2 Chainz),2013-12-16,day,15.0,220240.0,True,69.0,0.919,0.506,1.0,-7.14,1.0,0.304,0.132,0.0,0.0771,0.273,97.465,4.0,"['Rap', 'Pop', 'Hip Hop']",True
2215,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"atl hip hop,dance pop,pop rap,rap,southern hip hop",70.0,2114164.0,5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),2010-04-27,day,12.0,196133.0,False,67.0,0.549,0.932,8.0,-4.11,0.0,0.343,0.0127,0.0,0.347,0.787,82.439,4.0,"['Rap', 'Pop', 'Hip Hop']",True
2216,5ndkK3dpZLKtBklKjxNQwT,B.o.B,"atl hip hop,dance pop,pop rap,rap,southern hip hop",70.0,2114164.0,28GUjBGqZVcAV4PHSYzkj2,So Good,2012-04-27,day,15.0,213253.0,False,66.0,0.66,0.9,7.0,-5.02,1.0,0.14,0.0403,0.0,0.219,0.591,85.51,4.0,"['Rap', 'Pop', 'Hip Hop']",True
