2sTDlCxmuZCTDKKk9f1qus,WHERE SHE GOES,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2023-10-13,day,22,231704,True,85
2yzshFeBIwH8tWIqHEFLeD,un x100to,6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,2023-08-25,day,12,194563,False,86
4qSEvFGCpde73gqIuq3sho,HIBIKI,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2023-10-13,day,22,208000,True,91
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,day,23,178567,True,90
1YnChEM51BVZ5dRhbVFEMl,SEDA,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2023-10-13,day,22,190476,True,90
3NhstUmrlhaN1M6hP8zMbb,BABY NUEVA,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2023-10-13,day,22,240773,True,89
3rUGC1vUpkDG9CZFHMur1t,greedy,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2023-09-15,day,1,131872,True,100
45bE4HXI0AwGZXfZtMp8JR,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2020-04-17,day,1,169265,True,86
36gcliMRX1vCpgnrZE3dFZ,10:35,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,2023-04-21,day,12,172252,False,78
7l9IqDtVWJurTvkQHq1BGh,she's all i wanna be,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2022-05-27,day,13,207120,False,78
7l97ElWmIdVHWUaOeeU5ZC,that way,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2020-01-24,day,5,175026,False,80
03zuGqxMwUFFmCwusq0WKE,feel like shit,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2022-05-27,day,13,203480,True,71
2cc8Sw1OnCuA5bV8nqWqpE,You,4ofCBoyEiGSePFAG500xev,Regard,2021-04-16,day,1,233386,True,74
4Ey0LK1HzksUqm9JLzzKuD,One Day,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2017-12-04,day,1,202340,False,74
4bt7eqP7mfWduRBKEpCAzM,chaotic,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2022-05-27,day,13,175533,True,71
1vdjJ55uw3WOuu7ZSyABFP,Teenage Mind,45dkTj5sMRSjrmBSBeiHym,Tate McRae,2018-08-17,day,1,155205,False,74
4rXLjWdF2ZZpXCVTfWcshS,fukumean,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2023-06-16,day,15,125040,True,94
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),5f7VJjfbwm532GiveGC0ZK,Lil Baby,2018-10-05,day,13,145542,True,85
0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2022-01-13,day,20,193346,True,81
1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),6MPCFvOQv5cIGfw3jODMF0,Internet Money,2020-08-28,day,17,195428,True,77
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2017-11-30,day,7,126168,True,78
3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2022-01-13,day,20,136266,True,76
3OGCNLxpBmTYRxPZg2yDE5,back to the moon,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2023-06-16,day,15,193333,True,75
5IelW2v32KZHJKwsoJsAwN,THIS YEAR (Blessings) - Remix,5c0lDrNyT2RnFhujZpPIas,Victor Thompson,2023-10-13,day,1,160239,False,75
48rsYvIQXUAtxcmIoStOaM,ca$h $hit,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2023-06-16,day,15,131493,True,74
7Fege3yv4dvehB3NdRBGwI,Banking On Me,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2022-02-14,day,1,200000,True,74
6rjuKpPydT2SxN15TZpV7r,500lbs,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2023-09-22,day,16,144390,True,83
1lOe9qE0vR9zwWQAOk6CoO,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2019-08-30,day,18,131240,True,84
4CIyxiObT9G35HrSItAblR,HVN ON EARTH (with Kodak Black),4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2023-09-22,day,16,188870,True,76
2WxUIiq06XXPYWl9YcRJnD,Our Time,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2020-09-18,day,19,98413,True,81
2ZXxRC6V6AXzMdbLQZMHSB,LOT OF ME,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2021-08-27,day,20,123870,False,80
4e0FYxSROat25pH16zMTZI,Love Me,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2019-08-30,day,18,117013,True,80
